"trial","sample","cell","time_in_ms","recording_name","hemi","genotype","sex","age","region"
122,13572,1,1357.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
122,14301,1,1430.1,"20080930002","LH","CBA/J","M","P30:60","ACx"
122,15201,1,1520.1,"20080930002","LH","CBA/J","M","P30:60","ACx"
123,337,1,33.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
123,4511,1,451.1,"20080930002","LH","CBA/J","M","P30:60","ACx"
124,14116,1,1411.6,"20080930002","LH","CBA/J","M","P30:60","ACx"
125,387,1,38.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
125,12667,1,1266.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
125,13845,1,1384.5,"20080930002","LH","CBA/J","M","P30:60","ACx"
126,6757,1,675.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
126,9173,1,917.3,"20080930002","LH","CBA/J","M","P30:60","ACx"
126,10173,1,1017.3,"20080930002","LH","CBA/J","M","P30:60","ACx"
126,10873,1,1087.3,"20080930002","LH","CBA/J","M","P30:60","ACx"
126,11777,1,1177.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
126,12397,1,1239.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
126,13732,1,1373.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
126,15236,1,1523.6,"20080930002","LH","CBA/J","M","P30:60","ACx"
127,11664,1,1166.4,"20080930002","LH","CBA/J","M","P30:60","ACx"
128,3910,1,391,"20080930002","LH","CBA/J","M","P30:60","ACx"
128,5104,1,510.4,"20080930002","LH","CBA/J","M","P30:60","ACx"
128,5992,1,599.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
128,7027,1,702.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
128,7632,1,763.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
128,9620,1,962,"20080930002","LH","CBA/J","M","P30:60","ACx"
128,10868,1,1086.8,"20080930002","LH","CBA/J","M","P30:60","ACx"
128,13112,1,1311.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
128,14652,1,1465.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
129,2478,1,247.8,"20080930002","LH","CBA/J","M","P30:60","ACx"
129,3200,1,320,"20080930002","LH","CBA/J","M","P30:60","ACx"
129,6680,1,668,"20080930002","LH","CBA/J","M","P30:60","ACx"
129,12731,1,1273.1,"20080930002","LH","CBA/J","M","P30:60","ACx"
129,13950,1,1395,"20080930002","LH","CBA/J","M","P30:60","ACx"
131,2272,1,227.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
131,9693,1,969.3,"20080930002","LH","CBA/J","M","P30:60","ACx"
131,10440,1,1044,"20080930002","LH","CBA/J","M","P30:60","ACx"
131,11439,1,1143.9,"20080930002","LH","CBA/J","M","P30:60","ACx"
131,12426,1,1242.6,"20080930002","LH","CBA/J","M","P30:60","ACx"
131,13113,1,1311.3,"20080930002","LH","CBA/J","M","P30:60","ACx"
131,14166,1,1416.6,"20080930002","LH","CBA/J","M","P30:60","ACx"
132,1709,1,170.9,"20080930002","LH","CBA/J","M","P30:60","ACx"
132,2175,1,217.5,"20080930002","LH","CBA/J","M","P30:60","ACx"
132,15153,1,1515.3,"20080930002","LH","CBA/J","M","P30:60","ACx"
133,297,1,29.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
133,1065,1,106.5,"20080930002","LH","CBA/J","M","P30:60","ACx"
133,4457,1,445.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
133,5542,1,554.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
133,6271,1,627.1,"20080930002","LH","CBA/J","M","P30:60","ACx"
133,10319,1,1031.9,"20080930002","LH","CBA/J","M","P30:60","ACx"
133,11586,1,1158.6,"20080930002","LH","CBA/J","M","P30:60","ACx"
133,12488,1,1248.8,"20080930002","LH","CBA/J","M","P30:60","ACx"
133,13152,1,1315.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
134,248,1,24.8,"20080930002","LH","CBA/J","M","P30:60","ACx"
134,1431,1,143.1,"20080930002","LH","CBA/J","M","P30:60","ACx"
134,2036,1,203.6,"20080930002","LH","CBA/J","M","P30:60","ACx"
134,3779,1,377.9,"20080930002","LH","CBA/J","M","P30:60","ACx"
134,5022,1,502.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
134,5778,1,577.8,"20080930002","LH","CBA/J","M","P30:60","ACx"
134,7453,1,745.3,"20080930002","LH","CBA/J","M","P30:60","ACx"
135,976,1,97.6,"20080930002","LH","CBA/J","M","P30:60","ACx"
135,6822,1,682.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
135,8280,1,828,"20080930002","LH","CBA/J","M","P30:60","ACx"
135,9317,1,931.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
135,11808,1,1180.8,"20080930002","LH","CBA/J","M","P30:60","ACx"
135,13588,1,1358.8,"20080930002","LH","CBA/J","M","P30:60","ACx"
136,2403,1,240.3,"20080930002","LH","CBA/J","M","P30:60","ACx"
136,3432,1,343.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
136,4441,1,444.1,"20080930002","LH","CBA/J","M","P30:60","ACx"
136,5602,1,560.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
136,7005,1,700.5,"20080930002","LH","CBA/J","M","P30:60","ACx"
136,7474,1,747.4,"20080930002","LH","CBA/J","M","P30:60","ACx"
136,8150,1,815,"20080930002","LH","CBA/J","M","P30:60","ACx"
136,8877,1,887.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
136,15153,1,1515.3,"20080930002","LH","CBA/J","M","P30:60","ACx"
137,11388,1,1138.8,"20080930002","LH","CBA/J","M","P30:60","ACx"
137,13071,1,1307.1,"20080930002","LH","CBA/J","M","P30:60","ACx"
137,13866,1,1386.6,"20080930002","LH","CBA/J","M","P30:60","ACx"
137,14743,1,1474.3,"20080930002","LH","CBA/J","M","P30:60","ACx"
137,15366,1,1536.6,"20080930002","LH","CBA/J","M","P30:60","ACx"
138,2829,1,282.9,"20080930002","LH","CBA/J","M","P30:60","ACx"
138,4621,1,462.1,"20080930002","LH","CBA/J","M","P30:60","ACx"
138,12347,1,1234.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
139,9758,1,975.8,"20080930002","LH","CBA/J","M","P30:60","ACx"
139,10650,1,1065,"20080930002","LH","CBA/J","M","P30:60","ACx"
139,11851,1,1185.1,"20080930002","LH","CBA/J","M","P30:60","ACx"
139,12823,1,1282.3,"20080930002","LH","CBA/J","M","P30:60","ACx"
140,2771,1,277.1,"20080930002","LH","CBA/J","M","P30:60","ACx"
140,14200,1,1420,"20080930002","LH","CBA/J","M","P30:60","ACx"
141,1168,1,116.8,"20080930002","LH","CBA/J","M","P30:60","ACx"
141,2439,1,243.9,"20080930002","LH","CBA/J","M","P30:60","ACx"
141,5689,1,568.9,"20080930002","LH","CBA/J","M","P30:60","ACx"
141,6853,1,685.3,"20080930002","LH","CBA/J","M","P30:60","ACx"
141,7996,1,799.6,"20080930002","LH","CBA/J","M","P30:60","ACx"
141,8490,1,849,"20080930002","LH","CBA/J","M","P30:60","ACx"
141,9025,1,902.5,"20080930002","LH","CBA/J","M","P30:60","ACx"
141,9865,1,986.5,"20080930002","LH","CBA/J","M","P30:60","ACx"
141,13142,1,1314.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
142,4589,1,458.9,"20080930002","LH","CBA/J","M","P30:60","ACx"
142,5377,1,537.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
142,6678,1,667.8,"20080930002","LH","CBA/J","M","P30:60","ACx"
142,8113,1,811.3,"20080930002","LH","CBA/J","M","P30:60","ACx"
142,9027,1,902.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
142,9619,1,961.9,"20080930002","LH","CBA/J","M","P30:60","ACx"
142,10392,1,1039.2,"20080930002","LH","CBA/J","M","P30:60","ACx"
142,12058,1,1205.8,"20080930002","LH","CBA/J","M","P30:60","ACx"
143,6585,1,658.5,"20080930002","LH","CBA/J","M","P30:60","ACx"
144,3997,1,399.7,"20080930002","LH","CBA/J","M","P30:60","ACx"
144,4819,1,481.9,"20080930002","LH","CBA/J","M","P30:60","ACx"
23,6285,2,628.5,"20171204f010","RH","CBA/J","M","P30:60","ACx"
36,4374,2,437.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
37,246,2,24.6,"20171204f010","RH","CBA/J","M","P30:60","ACx"
42,11373,2,1137.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
44,14186,2,1418.6,"20171204f010","RH","CBA/J","M","P30:60","ACx"
50,7709,2,770.9,"20171204f010","RH","CBA/J","M","P30:60","ACx"
51,7967,2,796.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
53,13083,2,1308.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
54,13780,2,1378,"20171204f010","RH","CBA/J","M","P30:60","ACx"
56,1830,2,183,"20171204f010","RH","CBA/J","M","P30:60","ACx"
56,12351,2,1235.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
57,14913,2,1491.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
58,218,2,21.8,"20171204f010","RH","CBA/J","M","P30:60","ACx"
59,5931,2,593.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
59,8541,2,854.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
60,6762,2,676.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
62,14725,2,1472.5,"20171204f010","RH","CBA/J","M","P30:60","ACx"
64,2579,2,257.9,"20171204f010","RH","CBA/J","M","P30:60","ACx"
65,1273,2,127.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
66,9392,2,939.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
66,12072,2,1207.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
67,2031,2,203.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
67,3064,2,306.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
69,2625,2,262.5,"20171204f010","RH","CBA/J","M","P30:60","ACx"
69,9526,2,952.6,"20171204f010","RH","CBA/J","M","P30:60","ACx"
70,10520,2,1052,"20171204f010","RH","CBA/J","M","P30:60","ACx"
71,14138,2,1413.8,"20171204f010","RH","CBA/J","M","P30:60","ACx"
72,4273,2,427.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
81,2808,2,280.8,"20171204f010","RH","CBA/J","M","P30:60","ACx"
81,12251,2,1225.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
86,7612,2,761.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
86,10138,2,1013.8,"20171204f010","RH","CBA/J","M","P30:60","ACx"
87,1595,2,159.5,"20171204f010","RH","CBA/J","M","P30:60","ACx"
90,1329,2,132.9,"20171204f010","RH","CBA/J","M","P30:60","ACx"
91,10043,2,1004.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
91,15157,2,1515.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
93,10300,2,1030,"20171204f010","RH","CBA/J","M","P30:60","ACx"
96,9883,2,988.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
96,12387,2,1238.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
97,823,2,82.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
99,5716,2,571.6,"20171204f010","RH","CBA/J","M","P30:60","ACx"
101,2846,2,284.6,"20171204f010","RH","CBA/J","M","P30:60","ACx"
101,4672,2,467.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
102,2148,2,214.8,"20171204f010","RH","CBA/J","M","P30:60","ACx"
102,3697,2,369.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
108,1411,2,141.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
108,7189,2,718.9,"20171204f010","RH","CBA/J","M","P30:60","ACx"
108,11506,2,1150.6,"20171204f010","RH","CBA/J","M","P30:60","ACx"
110,7564,2,756.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
110,13431,2,1343.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
111,9247,2,924.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
114,12453,2,1245.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
115,306,2,30.6,"20171204f010","RH","CBA/J","M","P30:60","ACx"
118,6252,2,625.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
118,14538,2,1453.8,"20171204f010","RH","CBA/J","M","P30:60","ACx"
120,3028,2,302.8,"20171204f010","RH","CBA/J","M","P30:60","ACx"
120,15375,2,1537.5,"20171204f010","RH","CBA/J","M","P30:60","ACx"
121,12227,2,1222.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
122,5732,2,573.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
124,1765,2,176.5,"20171204f010","RH","CBA/J","M","P30:60","ACx"
126,11866,2,1186.6,"20171204f010","RH","CBA/J","M","P30:60","ACx"
128,6284,2,628.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
129,8466,2,846.6,"20171204f010","RH","CBA/J","M","P30:60","ACx"
133,10952,2,1095.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
136,13855,2,1385.5,"20171204f010","RH","CBA/J","M","P30:60","ACx"
140,15377,2,1537.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
141,15234,2,1523.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
150,586,2,58.6,"20171204f010","RH","CBA/J","M","P30:60","ACx"
153,6647,2,664.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
153,14003,2,1400.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
154,523,2,52.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
154,2506,2,250.6,"20171204f010","RH","CBA/J","M","P30:60","ACx"
156,3594,2,359.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
157,971,2,97.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
158,142,2,14.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
159,84,2,8.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
159,2847,2,284.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
160,11939,2,1193.9,"20171204f010","RH","CBA/J","M","P30:60","ACx"
162,11932,2,1193.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
167,8674,2,867.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
168,5286,2,528.6,"20171204f010","RH","CBA/J","M","P30:60","ACx"
168,13907,2,1390.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
172,7294,2,729.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
175,1975,2,197.5,"20171204f010","RH","CBA/J","M","P30:60","ACx"
175,6259,2,625.9,"20171204f010","RH","CBA/J","M","P30:60","ACx"
176,8862,2,886.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
176,13512,2,1351.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
178,6357,2,635.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
178,7739,2,773.9,"20171204f010","RH","CBA/J","M","P30:60","ACx"
179,14425,2,1442.5,"20171204f010","RH","CBA/J","M","P30:60","ACx"
181,3373,2,337.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
181,15274,2,1527.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
182,2065,2,206.5,"20171204f010","RH","CBA/J","M","P30:60","ACx"
182,10593,2,1059.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
183,306,2,30.6,"20171204f010","RH","CBA/J","M","P30:60","ACx"
184,6280,2,628,"20171204f010","RH","CBA/J","M","P30:60","ACx"
186,11869,2,1186.9,"20171204f010","RH","CBA/J","M","P30:60","ACx"
187,3271,2,327.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
188,11011,2,1101.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
192,542,2,54.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
195,1119,2,111.9,"20171204f010","RH","CBA/J","M","P30:60","ACx"
196,5627,2,562.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
199,6418,2,641.8,"20171204f010","RH","CBA/J","M","P30:60","ACx"
199,7440,2,744,"20171204f010","RH","CBA/J","M","P30:60","ACx"
199,12983,2,1298.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
200,2881,2,288.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
201,3324,2,332.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
202,1173,2,117.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
203,12187,2,1218.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
204,542,2,54.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
204,3787,2,378.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
207,1258,2,125.8,"20171204f010","RH","CBA/J","M","P30:60","ACx"
207,3535,2,353.5,"20171204f010","RH","CBA/J","M","P30:60","ACx"
207,12297,2,1229.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
210,4884,2,488.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
210,10988,2,1098.8,"20171204f010","RH","CBA/J","M","P30:60","ACx"
211,6212,2,621.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
211,7067,2,706.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
215,4723,2,472.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
216,5039,2,503.9,"20171204f010","RH","CBA/J","M","P30:60","ACx"
216,7069,2,706.9,"20171204f010","RH","CBA/J","M","P30:60","ACx"
216,10225,2,1022.5,"20171204f010","RH","CBA/J","M","P30:60","ACx"
218,2311,2,231.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
219,3398,2,339.8,"20171204f010","RH","CBA/J","M","P30:60","ACx"
221,8663,2,866.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
221,11981,2,1198.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
222,5323,2,532.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
222,6984,2,698.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
223,8878,2,887.8,"20171204f010","RH","CBA/J","M","P30:60","ACx"
223,9684,2,968.4,"20171204f010","RH","CBA/J","M","P30:60","ACx"
225,8543,2,854.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
228,12860,2,1286,"20171204f010","RH","CBA/J","M","P30:60","ACx"
229,660,2,66,"20171204f010","RH","CBA/J","M","P30:60","ACx"
229,4169,2,416.9,"20171204f010","RH","CBA/J","M","P30:60","ACx"
229,7332,2,733.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
231,2641,2,264.1,"20171204f010","RH","CBA/J","M","P30:60","ACx"
232,12012,2,1201.2,"20171204f010","RH","CBA/J","M","P30:60","ACx"
232,14503,2,1450.3,"20171204f010","RH","CBA/J","M","P30:60","ACx"
234,315,2,31.5,"20171204f010","RH","CBA/J","M","P30:60","ACx"
239,10037,2,1003.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
241,2267,2,226.7,"20171204f010","RH","CBA/J","M","P30:60","ACx"
1,6936,3,693.6,"20171205f002","RH","CBA/J","M","P30:60","ACx"
1,8400,3,840,"20171205f002","RH","CBA/J","M","P30:60","ACx"
1,9376,3,937.6,"20171205f002","RH","CBA/J","M","P30:60","ACx"
1,10148,3,1014.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
1,10769,3,1076.9,"20171205f002","RH","CBA/J","M","P30:60","ACx"
1,12550,3,1255,"20171205f002","RH","CBA/J","M","P30:60","ACx"
1,13070,3,1307,"20171205f002","RH","CBA/J","M","P30:60","ACx"
1,14334,3,1433.4,"20171205f002","RH","CBA/J","M","P30:60","ACx"
2,8413,3,841.3,"20171205f002","RH","CBA/J","M","P30:60","ACx"
2,9383,3,938.3,"20171205f002","RH","CBA/J","M","P30:60","ACx"
2,11624,3,1162.4,"20171205f002","RH","CBA/J","M","P30:60","ACx"
3,9553,3,955.3,"20171205f002","RH","CBA/J","M","P30:60","ACx"
3,11963,3,1196.3,"20171205f002","RH","CBA/J","M","P30:60","ACx"
3,12697,3,1269.7,"20171205f002","RH","CBA/J","M","P30:60","ACx"
3,14231,3,1423.1,"20171205f002","RH","CBA/J","M","P30:60","ACx"
3,15154,3,1515.4,"20171205f002","RH","CBA/J","M","P30:60","ACx"
4,6528,3,652.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
4,7607,3,760.7,"20171205f002","RH","CBA/J","M","P30:60","ACx"
4,9275,3,927.5,"20171205f002","RH","CBA/J","M","P30:60","ACx"
4,11012,3,1101.2,"20171205f002","RH","CBA/J","M","P30:60","ACx"
4,11730,3,1173,"20171205f002","RH","CBA/J","M","P30:60","ACx"
4,12833,3,1283.3,"20171205f002","RH","CBA/J","M","P30:60","ACx"
4,15178,3,1517.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
5,780,3,78,"20171205f002","RH","CBA/J","M","P30:60","ACx"
5,2517,3,251.7,"20171205f002","RH","CBA/J","M","P30:60","ACx"
5,4180,3,418,"20171205f002","RH","CBA/J","M","P30:60","ACx"
5,6659,3,665.9,"20171205f002","RH","CBA/J","M","P30:60","ACx"
5,8598,3,859.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
5,10319,3,1031.9,"20171205f002","RH","CBA/J","M","P30:60","ACx"
5,11800,3,1180,"20171205f002","RH","CBA/J","M","P30:60","ACx"
5,14562,3,1456.2,"20171205f002","RH","CBA/J","M","P30:60","ACx"
6,689,3,68.9,"20171205f002","RH","CBA/J","M","P30:60","ACx"
6,2841,3,284.1,"20171205f002","RH","CBA/J","M","P30:60","ACx"
6,4976,3,497.6,"20171205f002","RH","CBA/J","M","P30:60","ACx"
6,6477,3,647.7,"20171205f002","RH","CBA/J","M","P30:60","ACx"
6,8403,3,840.3,"20171205f002","RH","CBA/J","M","P30:60","ACx"
6,9324,3,932.4,"20171205f002","RH","CBA/J","M","P30:60","ACx"
6,10874,3,1087.4,"20171205f002","RH","CBA/J","M","P30:60","ACx"
6,12325,3,1232.5,"20171205f002","RH","CBA/J","M","P30:60","ACx"
6,14710,3,1471,"20171205f002","RH","CBA/J","M","P30:60","ACx"
7,1317,3,131.7,"20171205f002","RH","CBA/J","M","P30:60","ACx"
7,3138,3,313.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
7,6210,3,621,"20171205f002","RH","CBA/J","M","P30:60","ACx"
7,8190,3,819,"20171205f002","RH","CBA/J","M","P30:60","ACx"
7,9337,3,933.7,"20171205f002","RH","CBA/J","M","P30:60","ACx"
7,9363,3,936.3,"20171205f002","RH","CBA/J","M","P30:60","ACx"
7,10010,3,1001,"20171205f002","RH","CBA/J","M","P30:60","ACx"
7,10075,3,1007.5,"20171205f002","RH","CBA/J","M","P30:60","ACx"
7,10184,3,1018.4,"20171205f002","RH","CBA/J","M","P30:60","ACx"
7,12048,3,1204.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
8,3788,3,378.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
8,11185,3,1118.5,"20171205f002","RH","CBA/J","M","P30:60","ACx"
8,14771,3,1477.1,"20171205f002","RH","CBA/J","M","P30:60","ACx"
9,1827,3,182.7,"20171205f002","RH","CBA/J","M","P30:60","ACx"
9,5262,3,526.2,"20171205f002","RH","CBA/J","M","P30:60","ACx"
9,13126,3,1312.6,"20171205f002","RH","CBA/J","M","P30:60","ACx"
10,5586,3,558.6,"20171205f002","RH","CBA/J","M","P30:60","ACx"
10,7188,3,718.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
10,10890,3,1089,"20171205f002","RH","CBA/J","M","P30:60","ACx"
10,14962,3,1496.2,"20171205f002","RH","CBA/J","M","P30:60","ACx"
11,419,3,41.9,"20171205f002","RH","CBA/J","M","P30:60","ACx"
11,1209,3,120.9,"20171205f002","RH","CBA/J","M","P30:60","ACx"
11,1986,3,198.6,"20171205f002","RH","CBA/J","M","P30:60","ACx"
11,13294,3,1329.4,"20171205f002","RH","CBA/J","M","P30:60","ACx"
11,13999,3,1399.9,"20171205f002","RH","CBA/J","M","P30:60","ACx"
11,14816,3,1481.6,"20171205f002","RH","CBA/J","M","P30:60","ACx"
11,14991,3,1499.1,"20171205f002","RH","CBA/J","M","P30:60","ACx"
11,15367,3,1536.7,"20171205f002","RH","CBA/J","M","P30:60","ACx"
12,2517,3,251.7,"20171205f002","RH","CBA/J","M","P30:60","ACx"
12,6137,3,613.7,"20171205f002","RH","CBA/J","M","P30:60","ACx"
12,9363,3,936.3,"20171205f002","RH","CBA/J","M","P30:60","ACx"
12,11160,3,1116,"20171205f002","RH","CBA/J","M","P30:60","ACx"
12,14355,3,1435.5,"20171205f002","RH","CBA/J","M","P30:60","ACx"
13,1296,3,129.6,"20171205f002","RH","CBA/J","M","P30:60","ACx"
13,2685,3,268.5,"20171205f002","RH","CBA/J","M","P30:60","ACx"
13,8793,3,879.3,"20171205f002","RH","CBA/J","M","P30:60","ACx"
13,9474,3,947.4,"20171205f002","RH","CBA/J","M","P30:60","ACx"
13,10846,3,1084.6,"20171205f002","RH","CBA/J","M","P30:60","ACx"
13,11436,3,1143.6,"20171205f002","RH","CBA/J","M","P30:60","ACx"
13,12573,3,1257.3,"20171205f002","RH","CBA/J","M","P30:60","ACx"
13,14168,3,1416.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
14,1864,3,186.4,"20171205f002","RH","CBA/J","M","P30:60","ACx"
14,14020,3,1402,"20171205f002","RH","CBA/J","M","P30:60","ACx"
15,5688,3,568.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
15,9141,3,914.1,"20171205f002","RH","CBA/J","M","P30:60","ACx"
15,14637,3,1463.7,"20171205f002","RH","CBA/J","M","P30:60","ACx"
15,14784,3,1478.4,"20171205f002","RH","CBA/J","M","P30:60","ACx"
15,14910,3,1491,"20171205f002","RH","CBA/J","M","P30:60","ACx"
15,14948,3,1494.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
15,15036,3,1503.6,"20171205f002","RH","CBA/J","M","P30:60","ACx"
16,3641,3,364.1,"20171205f002","RH","CBA/J","M","P30:60","ACx"
16,4138,3,413.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
16,4215,3,421.5,"20171205f002","RH","CBA/J","M","P30:60","ACx"
16,4240,3,424,"20171205f002","RH","CBA/J","M","P30:60","ACx"
16,4798,3,479.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
16,5020,3,502,"20171205f002","RH","CBA/J","M","P30:60","ACx"
16,5549,3,554.9,"20171205f002","RH","CBA/J","M","P30:60","ACx"
16,13830,3,1383,"20171205f002","RH","CBA/J","M","P30:60","ACx"
16,14806,3,1480.6,"20171205f002","RH","CBA/J","M","P30:60","ACx"
17,50,3,5,"20171205f002","RH","CBA/J","M","P30:60","ACx"
17,268,3,26.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
17,449,3,44.9,"20171205f002","RH","CBA/J","M","P30:60","ACx"
17,618,3,61.8,"20171205f002","RH","CBA/J","M","P30:60","ACx"
17,6929,3,692.9,"20171205f002","RH","CBA/J","M","P30:60","ACx"
17,10830,3,1083,"20171205f002","RH","CBA/J","M","P30:60","ACx"
